Tstart,Tinterval,ExtraSamples,RequestedLength,Length,A,B
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.274620801210403,-9.59501934051514
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.274620801210403,-9.23978424072266
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.274620801210403,-9.06216621398926
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.270119339227676,-8.52870273590088
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.261116355657578,-8.1734676361084
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.247611925005913,-7.64061403274536
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.234107479453087,-6.93014335632324
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.216101571917534,-6.21906185150146
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.202597126364708,-5.50859117507935
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.184591203927994,-4.44227409362793
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.162083804607391,-3.55418562889099
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.139576405286789,-2.66548657417297
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.117069005966187,-1.77739799022675
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.0900601223111153,-0.711081266403198
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.063051238656044,0.177007347345352
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.0405438393354416,1.24271368980408
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.00903347879648209,2.13080239295959
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.0134739223867655,3.01950120925903
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.0449842810630798,3.90758991241455
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.0674916803836823,4.79628896713257
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.0945005640387535,5.68437767028809
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.117007963359356,6.39545869827271
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.139515370130539,7.10592985153198
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.162022769451141,7.8164005279541
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.184530168771744,8.34986400604248
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.202536091208458,8.70510005950928
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.216040521860123,9.23795318603516
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.234046444296837,9.41557025909424
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.243049412965775,9.59318828582764
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.2565538585186,9.77080631256104
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.261055320501328,9.77080631256104
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.265556812286377,9.77080631256104
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.270058304071426,9.41557025909424
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.270058304071426,9.23795318603516
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.270058304071426,8.70510005950928
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.261055320501328,8.34986400604248
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.252052366733551,7.8164005279541
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.243049412965775,7.10592985153198
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.229544967412949,6.39545869827271
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.216040521860123,5.68437767028809
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.19353312253952,4.97390651702881
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.175527200102806,3.90758991241455
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.153019800782204,2.84188365936279
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.130512401461601,2.13080239295959
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.103503525257111,1.06509602069855
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.0809961259365082,0.177007347345352
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.0539872422814369,-0.888698995113373
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.026978362351656,-1.95501565933228
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.00453199865296483,-2.84310436248779
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.0315408781170845,-3.73180341720581
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.0585497617721558,-4.61989212036133
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.0855586379766464,-5.50859117507935
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.112567521631718,-6.21906185150146
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.139576405286789,-6.93014335632324
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.162083804607391,-7.64061403274536
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.184591203927994,-8.1734676361084
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.207098603248596,-8.70632076263428
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.22510452568531,-9.06216621398926
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.238608971238136,-9.23978424072266
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.252113401889801,-9.59501934051514
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.261116355657578,-9.77263736724854
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.270119339227676,-9.77263736724854
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.274620801210403,-9.59501934051514
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.274620801210403,-9.41740131378174
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.274620801210403,-9.23978424072266
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.270119339227676,-8.88454818725586
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.261116355657578,-8.35108470916748
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.25661489367485,-7.8182315826416
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.243110448122025,-7.10776090621948
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.22510452568531,-6.39667940139771
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.211600080132484,-5.68620872497559
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.19359415769577,-4.97573757171631
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.171086758375168,-4.08703899383545
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.153080850839615,-3.19895005226135
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.126071959733963,-2.31025123596191
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.0990630835294724,-1.4221625328064
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.0765556842088699,-0.355845808982849
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.0495468005537987,0.709860503673553
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.0225379187613726,1.59794914722443
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.00447096163406968,2.48603773117065
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.026978362351656,3.55235457420349
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.0584887228906155,4.26282548904419
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.0809961259365082,5.15152454376221
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.103503525257111,6.03961324691772
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.130512401461601,6.75069427490234
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.153019800782204,7.46116542816162
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.171025723218918,7.9940185546875
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.19353312253952,8.52748203277588
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.207037568092346,9.06033515930176
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.22504349052906,9.23795318603516
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.238547936081886,9.59318828582764
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.247550889849663,9.77080631256104
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.2565538585186,9.77080631256104
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.265556812286377,9.59318828582764
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.270058304071426,9.41557025909424
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.270058304071426,9.23795318603516
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.270058304071426,9.06033515930176
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.261055320501328,8.52748203277588
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.2565538585186,7.9940185546875
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.247550889849663,7.46116542816162
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.234046444296837,6.75069427490234
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.22504349052906,6.03961324691772
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.207037568092346,5.15152454376221
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.184530168771744,4.26282548904419
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.16652424633503,3.55235457420349
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.144016847014427,2.48603773117065
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.117007963359356,1.59794914722443
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.0945005640387535,0.709860503673553
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.062990203499794,-0.355845808982849
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.0404828041791916,-1.4221625328064
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.00897244177758694,-2.31025123596191
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.0180364400148392,-3.19895005226135
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.0450453199446201,-4.08703899383545
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.0720541998744011,-4.97573757171631
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.0990630835294724,-5.68620872497559
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.126071959733963,-6.5742974281311
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.148579359054565,-7.28537845611572
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.171086758375168,-7.8182315826416
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.19359415769577,-8.35108470916748
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.211600080132484,-8.88454818725586
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.22510452568531,-9.23978424072266
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.243110448122025,-9.41740131378174
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.25661489367485,-9.59501934051514
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.265617847442627,-9.77263736724854
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.274620801210403,-9.77263736724854
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.279122292995453,-9.41740131378174
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.274620801210403,-9.23978424072266
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.274620801210403,-9.06216621398926
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.265617847442627,-8.52870273590088
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.261116355657578,-8.1734676361084
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.247611925005913,-7.46299648284912
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.238608971238136,-6.93014335632324
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.220603048801422,-6.21906185150146
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.202597126364708,-5.33097314834595
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.184591203927994,-4.61989212036133
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.162083804607391,-3.55418562889099
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.139576405286789,-2.84310436248779
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.117069005966187,-1.77739799022675
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.0900601223111153,-0.711081266403198
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.063051238656044,0.177007347345352
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.036042358726263,1.06509602069855
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.00903347879648209,2.13080239295959
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.0134739223867655,3.01950120925903
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.0404828041791916,3.90758991241455
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.0674916803836823,4.79628896713257
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.0899990871548653,5.68437767028809
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.117007963359356,6.39545869827271
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.139515370130539,7.10592985153198
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.162022769451141,7.8164005279541
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.184530168771744,8.34986400604248
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.202536091208458,8.70510005950928
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.220542013645172,9.06033515930176
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.234046444296837,9.41557025909424
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.243049412965775,9.59318828582764
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.252052366733551,9.77080631256104
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.261055320501328,9.77080631256104
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.270058304071426,9.59318828582764
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.265556812286377,9.41557025909424
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.270058304071426,9.23795318603516
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.265556812286377,8.70510005950928
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.261055320501328,8.34986400604248
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.252052366733551,7.8164005279541
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.243049412965775,7.10592985153198
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.22504349052906,6.39545869827271
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.211539044976234,5.50675964355469
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.19353312253952,4.97390651702881
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.175527200102806,3.90758991241455
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.153019800782204,3.01950120925903
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.13501387834549,2.13080239295959
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.103503525257111,1.06509602069855
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.0809961259365082,0.177007347345352
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.0539872422814369,-0.711081266403198
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,-0.0224768817424774,-1.77739799022675
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.00453199865296483,-2.84310436248779
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.0315408781170845,-3.55418562889099
-2.69721994072825e-07,1.59999999027605e-07,0,6250,6250,0.0585497617721558,-4.61989212036133
